ORDER_ID,PO_ID,CUSTOMER_ID,ORDER_DATE,ORDER_AMOUNT,STATUS
ORD-003856-3,PO-003856,CUST-00880,2026-04-17,22296.52,OPEN
ORD-003856-4,PO-003856,CUST-01478,2026-04-18,89186.07,OPEN
ORD-003857-1,PO-003857,CUST-01582,2026-04-23,31982.67,OPEN
ORD-003857-2,PO-003857,CUST-01086,2026-04-21,63965.35,OPEN
ORD-003858-1,PO-003858,CUST-01193,2026-06-25,40432.87,OPEN
ORD-003858-2,PO-003858,CUST-02074,2026-06-17,30324.65,OPEN
ORD-003858-3,PO-003858,CUST-00597,2026-06-22,60649.3,OPEN
ORD-003858-4,PO-003858,CUST-00773,2026-06-18,60649.3,OPEN
ORD-003859-1,PO-003859,CUST-02180,2026-03-21,6469.4,OPEN
ORD-003859-2,PO-003859,CUST-00058,2026-03-22,6469.4,OPEN
ORD-003859-3,PO-003859,CUST-01058,2026-03-24,9704.09,OPEN
ORD-003860-1,PO-003860,CUST-01179,2026-08-25,3733.18,OPEN
ORD-003861-1,PO-003861,CUST-01089,2026-01-20,8375.68,OPEN
ORD-003862-1,PO-003862,CUST-02193,2026-04-24,120634.14,OPEN
ORD-003863-1,PO-003863,CUST-01798,2026-07-12,20199.4,OPEN
ORD-003863-2,PO-003863,CUST-01956,2026-07-14,20199.4,OPEN
ORD-003863-3,PO-003863,CUST-01893,2026-07-12,5049.85,OPEN
ORD-003863-4,PO-003863,CUST-01604,2026-07-18,5049.85,OPEN
ORD-003864-1,PO-003864,CUST-00147,2026-08-17,43063.48,OPEN
ORD-003865-1,PO-003865,CUST-00277,2026-07-20,13673.16,OPEN
ORD-003865-2,PO-003865,CUST-00453,2026-07-23,20509.74,OPEN
ORD-003865-3,PO-003865,CUST-00581,2026-07-15,13673.16,OPEN
ORD-003866-1,PO-003866,CUST-01944,2026-05-20,31566.58,OPEN
ORD-003866-2,PO-003866,CUST-01046,2026-05-13,15783.29,OPEN
ORD-003866-3,PO-003866,CUST-00321,2026-05-16,15783.29,OPEN
ORD-003866-4,PO-003866,CUST-02269,2026-05-14,21044.39,OPEN
ORD-003867-1,PO-003867,CUST-01244,2026-02-23,38421.65,OPEN
ORD-003867-2,PO-003867,CUST-01524,2026-03-01,19210.83,OPEN
ORD-003868-1,PO-003868,CUST-02208,2026-06-26,50299.28,OPEN
ORD-003869-1,PO-003869,CUST-00261,2026-01-02,42472.17,OPEN
ORD-003869-2,PO-003869,CUST-02346,2026-01-11,42472.17,OPEN
ORD-003869-3,PO-003869,CUST-00376,2026-01-02,10618.04,OPEN
ORD-003869-4,PO-003869,CUST-02351,2026-01-04,21236.08,OPEN
ORD-003870-1,PO-003870,CUST-00071,2026-02-23,49873.15,OPEN
ORD-003871-1,PO-003871,CUST-01233,2026-05-27,18049.34,OPEN
ORD-003872-1,PO-003872,CUST-00400,2026-02-25,12808.55,OPEN
ORD-003872-2,PO-003872,CUST-00535,2026-02-25,51234.2,OPEN
ORD-003873-1,PO-003873,CUST-00848,2026-01-26,5939.1,OPEN
ORD-003873-2,PO-003873,CUST-00160,2026-01-28,5939.1,OPEN
ORD-003874-1,PO-003874,CUST-01891,2026-06-07,29367.2,OPEN
ORD-003874-2,PO-003874,CUST-00422,2026-06-14,39156.27,OPEN
ORD-003874-3,PO-003874,CUST-01516,2026-06-13,39156.27,OPEN
ORD-003874-4,PO-003874,CUST-01383,2026-06-11,58734.4,OPEN
ORD-003875-1,PO-003875,CUST-00970,2026-02-20,37272.15,OPEN
ORD-003875-2,PO-003875,CUST-01309,2026-02-27,24848.1,OPEN
ORD-003875-3,PO-003875,CUST-01327,2026-02-21,24848.1,OPEN
ORD-003876-1,PO-003876,CUST-00374,2026-07-28,6409.22,OPEN
ORD-003876-2,PO-003876,CUST-01439,2026-07-30,9613.83,OPEN
ORD-003876-3,PO-003876,CUST-00964,2026-08-02,19227.66,OPEN
ORD-003877-1,PO-003877,CUST-00508,2026-01-04,52494.12,OPEN
ORD-003877-2,PO-003877,CUST-00847,2026-01-10,26247.06,OPEN
ORD-003878-1,PO-003878,CUST-00622,2026-05-16,13735.62,OPEN
ORD-003878-2,PO-003878,CUST-02116,2026-05-12,27471.24,OPEN
ORD-003879-1,PO-003879,CUST-00897,2026-06-28,54881.07,OPEN
ORD-003879-2,PO-003879,CUST-00772,2026-06-28,109762.14,OPEN
ORD-003879-3,PO-003879,CUST-00087,2026-06-20,27440.53,OPEN
ORD-003879-4,PO-003879,CUST-02302,2026-06-27,54881.07,OPEN
ORD-003880-1,PO-003880,CUST-00836,2026-07-11,38108.21,OPEN
ORD-003881-1,PO-003881,CUST-01991,2026-05-24,9399.43,OPEN
ORD-003882-1,PO-003882,CUST-01163,2026-04-30,20491.45,OPEN
ORD-003883-1,PO-003883,CUST-00116,2026-08-30,10115.08,OPEN
ORD-003883-2,PO-003883,CUST-00120,2026-08-28,7586.31,OPEN
ORD-003883-3,PO-003883,CUST-01527,2026-08-26,7586.31,OPEN
ORD-003883-4,PO-003883,CUST-02271,2026-08-28,10115.08,OPEN
ORD-003884-1,PO-003884,CUST-01376,2026-03-22,69813.63,OPEN
ORD-003884-2,PO-003884,CUST-01707,2026-03-24,17453.41,OPEN
ORD-003884-3,PO-003884,CUST-00222,2026-03-20,23271.21,OPEN
ORD-003884-4,PO-003884,CUST-01395,2026-03-27,23271.21,OPEN
ORD-003885-1,PO-003885,CUST-00893,2026-05-03,42609.82,OPEN
ORD-003885-2,PO-003885,CUST-00239,2026-05-07,21304.91,OPEN
ORD-003886-1,PO-003886,CUST-01253,2026-04-03,49026.15,OPEN
ORD-003886-2,PO-003886,CUST-02128,2026-04-08,49026.15,OPEN
ORD-003886-3,PO-003886,CUST-02149,2026-04-11,147078.45,OPEN
ORD-003886-4,PO-003886,CUST-00504,2026-04-07,36769.61,OPEN
ORD-003887-1,PO-003887,CUST-01391,2026-02-01,7419.49,OPEN
ORD-003887-2,PO-003887,CUST-01437,2026-01-30,3709.74,OPEN
ORD-003888-1,PO-003888,CUST-01183,2026-02-23,9024.76,OPEN
ORD-003889-1,PO-003889,CUST-02031,2026-05-18,77366.31,OPEN
ORD-003889-2,PO-003889,CUST-01808,2026-05-24,25788.77,OPEN
ORD-003889-3,PO-003889,CUST-00875,2026-05-19,19341.58,OPEN
ORD-003889-4,PO-003889,CUST-00149,2026-05-27,77366.31,OPEN
ORD-003890-1,PO-003890,CUST-00144,2026-09-04,47608.22,OPEN
ORD-003890-2,PO-003890,CUST-01793,2026-09-02,35706.16,OPEN
ORD-003891-1,PO-003891,CUST-01382,2026-09-01,489.98,OPEN
ORD-003892-1,PO-003892,CUST-00550,2026-02-23,7401.47,OPEN
ORD-003892-2,PO-003892,CUST-00918,2026-02-26,7401.47,OPEN
ORD-003893-1,PO-003893,CUST-00200,2026-03-08,111876.18,OPEN
ORD-003893-2,PO-003893,CUST-00624,2026-03-10,37292.06,OPEN
ORD-003894-1,PO-003894,CUST-01924,2026-03-03,46008.37,OPEN
ORD-003894-2,PO-003894,CUST-01716,2026-03-03,46008.37,OPEN
ORD-003894-3,PO-003894,CUST-00551,2026-02-28,46008.37,OPEN
ORD-003894-4,PO-003894,CUST-01608,2026-02-24,34506.28,OPEN
ORD-003895-1,PO-003895,CUST-01159,2026-04-14,34415.15,OPEN
ORD-003896-1,PO-003896,CUST-01458,2026-07-12,38791.16,OPEN
ORD-003896-2,PO-003896,CUST-02417,2026-07-08,38791.16,OPEN
ORD-003897-1,PO-003897,CUST-01771,2026-05-03,20845.16,OPEN
ORD-003897-2,PO-003897,CUST-02180,2026-05-07,62535.47,OPEN
ORD-003897-3,PO-003897,CUST-01300,2026-05-06,31267.74,OPEN
ORD-003898-1,PO-003898,CUST-01837,2026-03-22,25132.97,OPEN
ORD-003898-2,PO-003898,CUST-00508,2026-03-24,25132.97,OPEN
ORD-003898-3,PO-003898,CUST-01812,2026-03-23,50265.95,OPEN
ORD-003899-1,PO-003899,CUST-01453,2026-04-20,22253.92,OPEN
ORD-003899-2,PO-003899,CUST-01005,2026-04-22,16690.44,OPEN
ORD-003900-1,PO-003900,CUST-01026,2026-06-29,105365.07,OPEN
ORD-003900-2,PO-003900,CUST-00344,2026-06-27,26341.27,OPEN
ORD-003900-3,PO-003900,CUST-00618,2026-06-23,52682.54,OPEN
ORD-003901-1,PO-003901,CUST-01390,2026-04-20,12241.99,OPEN
ORD-003901-2,PO-003901,CUST-00064,2026-04-17,36725.98,OPEN
ORD-003901-3,PO-003901,CUST-02445,2026-04-14,36725.98,OPEN
ORD-003901-4,PO-003901,CUST-01881,2026-04-22,12241.99,OPEN
ORD-003902-1,PO-003902,CUST-02382,2026-07-12,31475.97,OPEN
ORD-003902-2,PO-003902,CUST-01592,2026-07-10,31475.97,OPEN
ORD-003902-3,PO-003902,CUST-02323,2026-07-10,62951.93,OPEN
ORD-003902-4,PO-003902,CUST-00068,2026-07-12,31475.97,OPEN
ORD-003903-1,PO-003903,CUST-01655,2026-06-30,18437.72,OPEN
ORD-003904-1,PO-003904,CUST-01974,2026-01-25,22906.78,OPEN
ORD-003904-2,PO-003904,CUST-00792,2026-01-26,22906.78,OPEN
ORD-003904-3,PO-003904,CUST-00093,2026-01-23,30542.37,OPEN
ORD-003904-4,PO-003904,CUST-01909,2026-01-31,22906.78,OPEN
ORD-003905-1,PO-003905,CUST-01074,2026-05-18,43655.58,OPEN
ORD-003905-2,PO-003905,CUST-00117,2026-05-11,130966.74,OPEN
ORD-003905-3,PO-003905,CUST-00920,2026-05-18,65483.37,OPEN
ORD-003906-1,PO-003906,CUST-02062,2026-08-14,73148.59,OPEN
ORD-003906-2,PO-003906,CUST-01008,2026-08-10,146297.17,OPEN
ORD-003907-1,PO-003907,CUST-02486,2026-06-18,10311.4,OPEN
ORD-003907-2,PO-003907,CUST-02167,2026-06-25,20622.81,OPEN
ORD-003907-3,PO-003907,CUST-01290,2026-06-21,10311.4,OPEN
ORD-003908-1,PO-003908,CUST-01352,2026-01-13,72974.12,OPEN
ORD-003908-2,PO-003908,CUST-00615,2026-01-06,36487.06,OPEN
ORD-003908-3,PO-003908,CUST-00946,2026-01-14,72974.12,OPEN
ORD-003909-1,PO-003909,CUST-00043,2026-05-05,26801.28,OPEN
ORD-003910-1,PO-003910,CUST-01798,2026-06-01,123234.45,OPEN
ORD-003910-2,PO-003910,CUST-00031,2026-05-30,61617.22,OPEN
ORD-003910-3,PO-003910,CUST-01228,2026-05-29,61617.22,OPEN
ORD-003911-1,PO-003911,CUST-01302,2026-01-19,31464.92,OPEN
ORD-003912-1,PO-003912,CUST-01123,2026-02-01,21756.25,OPEN
ORD-003912-2,PO-003912,CUST-02086,2026-02-02,87025.0,OPEN
ORD-003912-3,PO-003912,CUST-00462,2026-02-03,29008.33,OPEN
ORD-003913-1,PO-003913,CUST-00648,2026-01-18,6073.98,OPEN
ORD-003913-2,PO-003913,CUST-02213,2026-01-19,6073.98,OPEN
ORD-003914-1,PO-003914,CUST-00705,2026-03-19,147166.99,OPEN
ORD-003914-2,PO-003914,CUST-01608,2026-03-18,147166.99,OPEN
ORD-003915-1,PO-003915,CUST-00377,2026-06-13,61760.86,OPEN
ORD-003915-2,PO-003915,CUST-02058,2026-06-12,30880.43,OPEN
ORD-003916-1,PO-003916,CUST-01326,2026-08-07,64741.94,OPEN
ORD-003916-2,PO-003916,CUST-00501,2026-08-07,43161.29,OPEN
ORD-003916-3,PO-003916,CUST-01989,2026-08-04,129483.88,OPEN
ORD-003917-1,PO-003917,CUST-00857,2026-06-07,40782.1,OPEN
ORD-003918-1,PO-003918,CUST-00450,2026-07-06,22385.92,OPEN
ORD-003919-1,PO-003919,CUST-00122,2026-08-03,2296.51,OPEN
ORD-003919-2,PO-003919,CUST-00723,2026-08-06,2296.51,OPEN
ORD-003919-3,PO-003919,CUST-01508,2026-07-31,1148.26,OPEN
ORD-003920-1,PO-003920,CUST-01552,2026-02-13,18766.98,OPEN
ORD-003921-1,PO-003921,CUST-01901,2026-06-09,53828.81,OPEN
ORD-003921-2,PO-003921,CUST-00397,2026-06-12,107657.61,OPEN
ORD-003921-3,PO-003921,CUST-00535,2026-06-13,26914.4,OPEN
ORD-003921-4,PO-003921,CUST-01268,2026-06-11,53828.81,OPEN
ORD-003922-1,PO-003922,CUST-02245,2026-05-06,25078.28,OPEN
ORD-003922-2,PO-003922,CUST-00475,2026-05-06,25078.28,OPEN
ORD-003922-3,PO-003922,CUST-00578,2026-04-28,50156.57,OPEN
ORD-003922-4,PO-003922,CUST-01099,2026-05-02,100313.14,OPEN
ORD-003923-1,PO-003923,CUST-00411,2026-04-30,129668.38,OPEN
ORD-003923-2,PO-003923,CUST-00680,2026-04-30,64834.19,OPEN
ORD-003923-3,PO-003923,CUST-00074,2026-04-24,129668.38,OPEN
ORD-003924-1,PO-003924,CUST-01160,2026-08-09,96910.07,OPEN
ORD-003924-2,PO-003924,CUST-01234,2026-08-06,24227.52,OPEN
ORD-003924-3,PO-003924,CUST-01982,2026-08-11,96910.07,OPEN
ORD-003924-4,PO-003924,CUST-01640,2026-08-02,48455.04,OPEN
ORD-003925-1,PO-003925,CUST-02230,2026-08-02,18476.01,OPEN
ORD-003925-2,PO-003925,CUST-01711,2026-07-30,18476.01,OPEN
ORD-003925-3,PO-003925,CUST-00858,2026-08-07,18476.01,OPEN
ORD-003926-1,PO-003926,CUST-01488,2026-08-23,115428.07,OPEN
ORD-003926-2,PO-003926,CUST-00775,2026-08-26,115428.07,OPEN
ORD-003926-3,PO-003926,CUST-02201,2026-08-21,38476.02,OPEN
ORD-003927-1,PO-003927,CUST-00143,2026-01-24,29265.81,OPEN
ORD-003927-2,PO-003927,CUST-02308,2026-01-31,29265.81,OPEN
ORD-003927-3,PO-003927,CUST-02429,2026-01-31,87797.42,OPEN
ORD-003928-1,PO-003928,CUST-00297,2026-03-19,70561.14,OPEN
ORD-003928-2,PO-003928,CUST-02391,2026-03-20,47040.76,OPEN
ORD-003929-1,PO-003929,CUST-02052,2026-02-26,42009.84,OPEN
ORD-003929-2,PO-003929,CUST-02457,2026-02-19,31507.38,OPEN
ORD-003930-1,PO-003930,CUST-01809,2026-06-16,42923.96,OPEN
ORD-003931-1,PO-003931,CUST-00055,2026-01-26,132297.85,OPEN
ORD-003931-2,PO-003931,CUST-01425,2026-01-27,66148.93,OPEN
ORD-003932-1,PO-003932,CUST-00432,2026-08-13,68265.74,OPEN
ORD-003932-2,PO-003932,CUST-01511,2026-08-17,45510.5,OPEN
ORD-003932-3,PO-003932,CUST-00912,2026-08-21,34132.87,OPEN
ORD-003932-4,PO-003932,CUST-00792,2026-08-21,45510.5,OPEN
ORD-003933-1,PO-003933,CUST-01350,2026-01-28,17528.98,OPEN
ORD-003934-1,PO-003934,CUST-00597,2026-08-09,4739.59,OPEN
ORD-003934-2,PO-003934,CUST-00609,2026-08-09,3554.69,OPEN
ORD-003934-3,PO-003934,CUST-00416,2026-08-13,4739.59,OPEN
ORD-003934-4,PO-003934,CUST-01491,2026-08-07,3554.69,OPEN
ORD-003935-1,PO-003935,CUST-00998,2026-08-25,34862.06,OPEN
ORD-003936-1,PO-003936,CUST-01883,2026-02-05,16854.63,OPEN
ORD-003937-1,PO-003937,CUST-00633,2026-06-16,33215.71,OPEN
ORD-003937-2,PO-003937,CUST-01733,2026-06-11,66431.41,OPEN
ORD-003937-3,PO-003937,CUST-00343,2026-06-15,44287.61,OPEN
ORD-003938-1,PO-003938,CUST-00284,2026-05-15,29991.48,OPEN
ORD-003938-2,PO-003938,CUST-01699,2026-05-11,44987.22,OPEN
ORD-003938-3,PO-003938,CUST-01925,2026-05-09,89974.44,OPEN
ORD-003938-4,PO-003938,CUST-00185,2026-05-15,22493.61,OPEN
ORD-003939-1,PO-003939,CUST-01268,2026-01-20,10377.9,OPEN
ORD-003939-2,PO-003939,CUST-01609,2026-01-20,31133.69,OPEN
ORD-003939-3,PO-003939,CUST-01236,2026-01-14,7783.42,OPEN
ORD-003939-4,PO-003939,CUST-02143,2026-01-16,31133.69,OPEN
ORD-003940-1,PO-003940,CUST-00831,2026-08-22,14747.45,OPEN
ORD-003941-1,PO-003941,CUST-02046,2026-02-05,40417.32,OPEN
ORD-003941-2,PO-003941,CUST-00358,2026-02-13,40417.32,OPEN
ORD-003941-3,PO-003941,CUST-01379,2026-02-09,20208.66,OPEN
ORD-003941-4,PO-003941,CUST-02488,2026-02-10,40417.32,OPEN
ORD-003942-1,PO-003942,CUST-00669,2026-09-06,18385.71,OPEN
ORD-003942-2,PO-003942,CUST-01828,2026-09-02,24514.28,OPEN
ORD-003942-3,PO-003942,CUST-01772,2026-08-31,18385.71,OPEN
ORD-003942-4,PO-003942,CUST-01707,2026-09-03,73542.84,OPEN
ORD-003943-1,PO-003943,CUST-01390,2026-02-14,19848.6,OPEN
ORD-003943-2,PO-003943,CUST-01076,2026-02-12,19848.6,OPEN
ORD-003944-1,PO-003944,CUST-02152,2026-03-12,26977.86,OPEN
ORD-003944-2,PO-003944,CUST-01960,2026-03-11,26977.86,OPEN
ORD-003944-3,PO-003944,CUST-00835,2026-03-19,40466.79,OPEN
ORD-003944-4,PO-003944,CUST-00906,2026-03-18,80933.59,OPEN
ORD-003945-1,PO-003945,CUST-00792,2026-03-31,19788.55,OPEN
ORD-003945-2,PO-003945,CUST-00355,2026-04-08,19788.55,OPEN
ORD-003945-3,PO-003945,CUST-00236,2026-04-03,14841.41,OPEN
ORD-003945-4,PO-003945,CUST-01260,2026-04-06,29682.83,OPEN
ORD-003946-1,PO-003946,CUST-00056,2026-04-17,55657.08,OPEN
ORD-003947-1,PO-003947,CUST-01098,2026-05-16,19347.95,OPEN
ORD-003947-2,PO-003947,CUST-01663,2026-05-17,14510.97,OPEN
ORD-003947-3,PO-003947,CUST-01628,2026-05-19,58043.86,OPEN
ORD-003948-1,PO-003948,CUST-01191,2026-03-01,86224.96,OPEN
ORD-003949-1,PO-003949,CUST-01476,2026-04-01,31708.84,OPEN
ORD-003949-2,PO-003949,CUST-01230,2026-03-22,63417.68,OPEN
ORD-003949-3,PO-003949,CUST-00273,2026-03-30,31708.84,OPEN
ORD-003950-1,PO-003950,CUST-01078,2026-05-08,28475.93,OPEN
ORD-003950-2,PO-003950,CUST-01401,2026-05-03,85427.78,OPEN
ORD-003950-3,PO-003950,CUST-00512,2026-05-01,85427.78,OPEN
ORD-003951-1,PO-003951,CUST-02121,2026-04-22,2925.96,OPEN
ORD-003951-2,PO-003951,CUST-01740,2026-04-17,2925.96,OPEN
ORD-003951-3,PO-003951,CUST-01470,2026-04-15,11703.85,OPEN
ORD-003952-1,PO-003952,CUST-01887,2026-04-19,29712.57,OPEN
ORD-003952-2,PO-003952,CUST-01622,2026-04-19,9904.19,OPEN
ORD-003952-3,PO-003952,CUST-01833,2026-04-22,9904.19,OPEN
ORD-003952-4,PO-003952,CUST-00139,2026-04-17,9904.19,OPEN
ORD-003953-1,PO-003953,CUST-00824,2026-02-09,74637.38,OPEN
ORD-003953-2,PO-003953,CUST-00507,2026-02-06,74637.38,OPEN
ORD-003954-1,PO-003954,CUST-01322,2026-03-05,55760.65,OPEN
ORD-003955-1,PO-003955,CUST-02174,2026-08-04,5397.35,OPEN
ORD-003956-1,PO-003956,CUST-01034,2026-07-21,50103.14,OPEN
ORD-003956-2,PO-003956,CUST-00956,2026-07-25,33402.1,OPEN
ORD-003956-3,PO-003956,CUST-02395,2026-07-28,25051.57,OPEN
ORD-003956-4,PO-003956,CUST-00062,2026-07-28,100206.29,OPEN
ORD-003957-1,PO-003957,CUST-01323,2026-05-25,43159.39,OPEN
ORD-003957-2,PO-003957,CUST-02019,2026-05-25,28772.93,OPEN
ORD-003957-3,PO-003957,CUST-01486,2026-05-31,86318.78,OPEN
ORD-003958-1,PO-003958,CUST-00994,2026-04-20,3323.79,OPEN
ORD-003959-1,PO-003959,CUST-01751,2026-02-23,14447.72,OPEN
ORD-003959-2,PO-003959,CUST-00161,2026-02-23,14447.72,OPEN
ORD-003959-3,PO-003959,CUST-00810,2026-02-22,28895.44,OPEN
ORD-003959-4,PO-003959,CUST-00525,2026-02-19,9631.81,OPEN
ORD-003960-1,PO-003960,CUST-02272,2026-07-08,26441.36,OPEN
ORD-003960-2,PO-003960,CUST-01765,2026-07-16,79324.08,OPEN
ORD-003960-3,PO-003960,CUST-00299,2026-07-09,39662.04,OPEN
ORD-003961-1,PO-003961,CUST-01083,2026-06-15,28465.79,OPEN
ORD-003961-2,PO-003961,CUST-01636,2026-06-19,14232.9,OPEN
ORD-003961-3,PO-003961,CUST-00224,2026-06-21,28465.79,OPEN
ORD-003961-4,PO-003961,CUST-00060,2026-06-15,14232.9,OPEN
ORD-003962-1,PO-003962,CUST-00070,2026-03-24,42385.55,OPEN
ORD-003962-2,PO-003962,CUST-01848,2026-03-18,42385.55,OPEN
ORD-003963-1,PO-003963,CUST-01041,2026-07-24,13145.77,OPEN
ORD-003963-2,PO-003963,CUST-00957,2026-07-19,17527.69,OPEN
ORD-003964-1,PO-003964,CUST-02135,2026-06-25,117992.56,OPEN
ORD-003964-2,PO-003964,CUST-01920,2026-07-03,117992.56,OPEN
ORD-003965-1,PO-003965,CUST-00037,2026-06-25,26405.41,OPEN
ORD-003965-2,PO-003965,CUST-00164,2026-06-20,26405.41,OPEN
ORD-003965-3,PO-003965,CUST-01375,2026-06-21,26405.41,OPEN
ORD-003965-4,PO-003965,CUST-00808,2026-06-28,35207.22,OPEN
ORD-003966-1,PO-003966,CUST-01818,2026-08-26,36603.64,OPEN
ORD-003966-2,PO-003966,CUST-02060,2026-08-29,27452.73,OPEN
ORD-003966-3,PO-003966,CUST-01412,2026-08-30,109810.92,OPEN
ORD-003966-4,PO-003966,CUST-00538,2026-08-27,36603.64,OPEN
ORD-003967-1,PO-003967,CUST-01061,2026-03-17,21815.15,OPEN
ORD-003968-1,PO-003968,CUST-02136,2026-06-16,25416.98,OPEN
ORD-003969-1,PO-003969,CUST-00340,2026-07-27,30135.83,OPEN
ORD-003969-2,PO-003969,CUST-01066,2026-08-02,90407.48,OPEN
ORD-003969-3,PO-003969,CUST-01279,2026-08-03,22601.87,OPEN
ORD-003969-4,PO-003969,CUST-01644,2026-07-26,30135.83,OPEN
ORD-003970-1,PO-003970,CUST-00739,2026-04-19,135700.8,OPEN
ORD-003970-2,PO-003970,CUST-01381,2026-04-24,33925.2,OPEN
ORD-003970-3,PO-003970,CUST-01717,2026-04-23,33925.2,OPEN
ORD-003970-4,PO-003970,CUST-00116,2026-04-19,33925.2,OPEN
ORD-003971-1,PO-003971,CUST-00337,2026-02-03,23984.39,OPEN
ORD-003971-2,PO-003971,CUST-01088,2026-02-05,31979.19,OPEN
ORD-003971-3,PO-003971,CUST-00272,2026-02-06,31979.19,OPEN
ORD-003972-1,PO-003972,CUST-02094,2026-07-04,24222.28,OPEN
ORD-003972-2,PO-003972,CUST-00114,2026-07-03,24222.28,OPEN
ORD-003973-1,PO-003973,CUST-01006,2026-02-16,7500.24,OPEN
ORD-003974-1,PO-003974,CUST-00421,2026-02-10,41263.23,OPEN
ORD-003974-2,PO-003974,CUST-01828,2026-02-07,10315.81,OPEN
ORD-003974-3,PO-003974,CUST-00488,2026-02-07,41263.23,OPEN
ORD-003975-1,PO-003975,CUST-02145,2026-08-07,9160.44,OPEN
ORD-003976-1,PO-003976,CUST-02124,2026-02-07,97778.51,OPEN
ORD-003976-2,PO-003976,CUST-02288,2026-02-07,48889.25,OPEN
ORD-003976-3,PO-003976,CUST-00151,2026-02-16,32592.84,OPEN
ORD-003976-4,PO-003976,CUST-02101,2026-02-16,97778.51,OPEN
ORD-003977-1,PO-003977,CUST-01535,2026-08-28,55026.29,OPEN
ORD-003977-2,PO-003977,CUST-02248,2026-08-18,36684.19,OPEN
ORD-003977-3,PO-003977,CUST-01485,2026-08-18,36684.19,OPEN
ORD-003978-1,PO-003978,CUST-01294,2026-05-15,18639.16,OPEN
ORD-003978-2,PO-003978,CUST-02296,2026-05-15,18639.16,OPEN
ORD-003978-3,PO-003978,CUST-00871,2026-05-13,24852.21,OPEN
ORD-003979-1,PO-003979,CUST-00771,2026-08-04,6763.11,OPEN
ORD-003979-2,PO-003979,CUST-00213,2026-08-07,4508.74,OPEN
ORD-003980-1,PO-003980,CUST-00576,2026-03-21,14446.4,OPEN
ORD-003980-2,PO-003980,CUST-02342,2026-03-26,43339.2,OPEN
ORD-003981-1,PO-003981,CUST-02309,2026-06-29,38136.47,OPEN
ORD-003981-2,PO-003981,CUST-01283,2026-06-23,76272.95,OPEN
ORD-003981-3,PO-003981,CUST-00146,2026-06-28,76272.95,OPEN
ORD-003982-1,PO-003982,CUST-00517,2026-02-12,148414.73,OPEN
ORD-003982-2,PO-003982,CUST-01034,2026-02-16,74207.37,OPEN
ORD-003982-3,PO-003982,CUST-00628,2026-02-17,37103.68,OPEN
ORD-003983-1,PO-003983,CUST-01723,2026-04-24,15772.23,OPEN
ORD-003983-2,PO-003983,CUST-00197,2026-04-22,15772.23,OPEN
ORD-003983-3,PO-003983,CUST-02319,2026-04-20,63088.93,OPEN
ORD-003984-1,PO-003984,CUST-00844,2026-03-08,45440.1,OPEN
ORD-003984-2,PO-003984,CUST-00294,2026-03-02,34080.07,OPEN
ORD-003984-3,PO-003984,CUST-00438,2026-03-06,34080.07,OPEN
ORD-003985-1,PO-003985,CUST-01473,2026-08-09,123172.94,OPEN
ORD-003985-2,PO-003985,CUST-00570,2026-08-05,30793.24,OPEN
ORD-003985-3,PO-003985,CUST-02124,2026-08-07,30793.24,OPEN
ORD-003985-4,PO-003985,CUST-00278,2026-08-12,30793.24,OPEN
ORD-003986-1,PO-003986,CUST-00077,2026-03-30,128774.99,OPEN
ORD-003987-1,PO-003987,CUST-01775,2026-07-27,28635.32,OPEN
ORD-003988-1,PO-003988,CUST-00260,2026-08-04,2183.41,OPEN
ORD-003989-1,PO-003989,CUST-00711,2026-06-10,4267.47,OPEN
ORD-003989-2,PO-003989,CUST-01828,2026-06-08,6401.2,OPEN
ORD-003989-3,PO-003989,CUST-00454,2026-06-02,6401.2,OPEN
ORD-003989-4,PO-003989,CUST-00381,2026-06-07,12802.41,OPEN
ORD-003990-1,PO-003990,CUST-01651,2026-07-20,27922.58,OPEN
ORD-003990-2,PO-003990,CUST-01589,2026-07-13,27922.58,OPEN
ORD-003991-1,PO-003991,CUST-01791,2026-03-24,5412.35,OPEN
ORD-003991-2,PO-003991,CUST-00537,2026-03-18,5412.35,OPEN
ORD-003991-3,PO-003991,CUST-00828,2026-03-17,21649.42,OPEN
ORD-003992-1,PO-003992,CUST-01755,2026-02-24,27512.58,OPEN
ORD-003992-2,PO-003992,CUST-02151,2026-02-23,13756.29,OPEN
ORD-003993-1,PO-003993,CUST-00888,2026-03-26,50025.47,OPEN
ORD-003993-2,PO-003993,CUST-00609,2026-03-19,12506.37,OPEN
ORD-003993-3,PO-003993,CUST-00922,2026-03-26,25012.74,OPEN
ORD-003993-4,PO-003993,CUST-01255,2026-03-25,16675.16,OPEN
ORD-003994-1,PO-003994,CUST-01375,2026-01-17,56181.61,OPEN
ORD-003994-2,PO-003994,CUST-01442,2026-01-20,18727.2,OPEN
ORD-003994-3,PO-003994,CUST-00826,2026-01-17,56181.61,OPEN
ORD-003995-1,PO-003995,CUST-01137,2026-01-18,119583.74,OPEN
ORD-003995-2,PO-003995,CUST-00402,2026-01-09,29895.94,OPEN
ORD-003995-3,PO-003995,CUST-02031,2026-01-16,29895.94,OPEN
ORD-003996-1,PO-003996,CUST-02041,2026-08-27,680.49,OPEN
ORD-003996-2,PO-003996,CUST-01515,2026-08-25,510.37,OPEN
ORD-003996-3,PO-003996,CUST-00851,2026-08-26,510.37,OPEN
